from_patch,to_patch,length_km
p106,p271,47.170
p106,p272,50.000
p106,p273,53.151
p106,p274,56.569
p106,p275,60.208
p106,p276,64.031
p106,p277,68.007
p106,p278,72.111
p106,p279,76.322
p106,p280,80.623
p106,p281,51.478
p106,p282,49.244
p106,p283,47.434
p106,p284,46.098
p106,p285,45.277
p106,p286,45.000
p106,p287,45.277
p106,p288,46.098
p106,p289,47.434
p106,p290,49.244
p106,p291,51.478
p106,p292,54.083
p106,p293,57.009
p106,p294,60.208
p106,p295,63.640
p106,p296,67.268
p106,p297,71.063
p106,p298,75.000
p106,p299,79.057
p106,p300,83.217
p106,p301,55.902
p106,p302,53.852
p106,p303,52.202
p106,p304,50.990
p106,p305,50.249
p106,p306,50.000
p106,p307,50.249
p106,p308,50.990
p106,p309,52.202
p106,p310,53.852
p106,p311,55.902
p106,p312,58.310
p106,p313,61.033
p106,p314,64.031
p106,p315,67.268
p106,p316,70.711
p106,p317,74.330
p106,p318,78.102
p106,p319,82.006
p106,p320,86.023
p106,p321,60.415
p106,p322,58.523
p106,p323,57.009
p106,p324,55.902
p106,p325,55.227
p106,p326,55.000
p106,p327,55.227
p106,p328,55.902
p106,p329,57.009
p106,p330,58.523
p106,p331,60.415
p106,p332,62.650
p106,p333,65.192
p106,p334,68.007
p106,p335,71.063
p106,p336,74.330
p106,p337,77.782
p106,p338,81.394
p106,p339,85.147
p106,p340,89.022
p106,p341,65.000
p106,p342,63.246
p106,p343,61.847
p106,p344,60.828
p106,p345,60.208
p106,p346,60.000
p106,p347,60.208
p106,p348,60.828
p106,p349,61.847
p106,p350,63.246
p106,p351,65.000
p106,p352,67.082
p106,p353,69.462
p106,p354,72.111
p106,p355,75.000
p106,p356,78.102
p106,p357,81.394
p106,p358,84.853
p106,p359,88.459
p106,p360,92.195
p106,p361,69.642
p106,p362,68.007
p106,p363,66.708
p106,p364,65.765
p106,p365,65.192
p106,p366,65.000
p106,p367,65.192
p106,p368,65.765
p106,p369,66.708
p106,p370,68.007
p106,p371,69.642
p106,p372,71.589
p106,p373,73.824
p106,p374,76.322
p106,p375,79.057
p106,p376,82.006
p106,p377,85.147
p106,p378,88.459
p106,p379,91.924
p106,p380,95.525
p106,p381,74.330
p106,p382,72.801
p106,p383,71.589
p106,p384,70.711
p106,p385,70.178
p106,p386,70.000
p106,p387,70.178
p106,p388,70.711
p106,p389,71.589
p106,p390,72.801
p106,p391,74.330
p106,p392,76.158
p106,p393,78.262
p106,p394,80.623
p106,p395,83.217
p106,p396,86.023
p106,p397,89.022
p106,p398,92.195
p106,p399,95.525
p106,p400,98.995
p107,p108,5.000
p107,p109,10.000
p107,p110,15.000
p107,p111,20.000
p107,p112,25.000
p107,p113,30.000
p107,p114,35.000
p107,p115,40.000
p107,p116,45.000
p107,p117,50.000
p107,p118,55.000
p107,p119,60.000
p107,p120,65.000
p107,p121,30.414
p107,p122,25.495
p107,p123,20.616
p107,p124,15.811
p107,p125,11.180
p107,p126,7.071
p107,p127,5.000
p107,p128,7.071
p107,p129,11.180
p107,p130,15.811
p107,p131,20.616
p107,p132,25.495
p107,p133,30.414
p107,p134,35.355
p107,p135,40.311
p107,p136,45.277
p107,p137,50.249
p107,p138,55.227
p107,p139,60.208
p107,p140,65.192
p107,p141,31.623
p107,p142,26.926
p107,p143,22.361
p107,p144,18.028
p107,p145,14.142
p107,p146,11.180
p107,p147,10.000
p107,p148,11.180
p107,p149,14.142
p107,p150,18.028
p107,p151,22.361
p107,p152,26.926
p107,p153,31.623
p107,p154,36.401
p107,p155,41.231
p107,p156,46.098
p107,p157,50.990
p107,p158,55.902
p107,p159,60.828
p107,p160,65.765
p107,p161,33.541
p107,p162,29.155
p107,p163,25.000
p107,p164,21.213
p107,p165,18.028
p107,p166,15.811
p107,p167,15.000
p107,p168,15.811
p107,p169,18.028
p107,p170,21.213
p107,p171,25.000
p107,p172,29.155
p107,p173,33.541
p107,p174,38.079
p107,p175,42.720
p107,p176,47.434
p107,p177,52.202
p107,p178,57.009
p107,p179,61.847
p107,p180,66.708
p107,p181,36.056
p107,p182,32.016
p107,p183,28.284
p107,p184,25.000
p107,p185,22.361
p107,p186,20.616
p107,p187,20.000
p107,p188,20.616
p107,p189,22.361
p107,p190,25.000
p107,p191,28.284
p107,p192,32.016
p107,p193,36.056
p107,p194,40.311
p107,p195,44.721
p107,p196,49.244
p107,p197,53.852
p107,p198,58.523
p107,p199,63.246
p107,p200,68.007
p107,p201,39.051
p107,p202,35.355
p107,p203,32.016
p107,p204,29.155
p107,p205,26.926
p107,p206,25.495
p107,p207,25.000
p107,p208,25.495
p107,p209,26.926
p107,p210,29.155
p107,p211,32.016
p107,p212,35.355
p107,p213,39.051
p107,p214,43.012
p107,p215,47.170
p107,p216,51.478
p107,p217,55.902
p107,p218,60.415
p107,p219,65.000
p107,p220,69.642
p107,p221,42.426
p107,p222,39.051
p107,p223,36.056
p107,p224,33.541
p107,p225,31.623
p107,p226,30.414
p107,p227,30.000
p107,p228,30.414
p107,p229,31.623
p107,p230,33.541
p107,p231,36.056
p107,p232,39.051
p107,p233,42.426
p107,p234,46.098
p107,p235,50.000
p107,p236,54.083
p107,p237,58.310
p107,p238,62.650
p107,p239,67.082
p107,p240,71.589
p107,p241,46.098
p107,p242,43.012
p107,p243,40.311
p107,p244,38.079
p107,p245,36.401
p107,p246,35.355
p107,p247,35.000
p107,p248,35.355
p107,p249,36.401
p107,p250,38.079
p107,p251,40.311
p107,p252,43.012
p107,p253,46.098
p107,p254,49.497
p107,p255,53.151
p107,p256,57.009
p107,p257,61.033
p107,p258,65.192
p107,p259,69.462
p107,p260,73.824
p107,p261,50.000
p107,p262,47.170
p107,p263,44.721
p107,p264,42.720
p107,p265,41.231
p107,p266,40.311
p107,p267,40.000
p107,p268,40.311
p107,p269,41.231
p107,p270,42.720
p107,p271,44.721
p107,p272,47.170
p107,p273,50.000
p107,p274,53.151
p107,p275,56.569
p107,p276,60.208
p107,p277,64.031
p107,p278,68.007
p107,p279,72.111
p107,p280,76.322
p107,p281,54.083
p107,p282,51.478
p107,p283,49.244
p107,p284,47.434
p107,p285,46.098
p107,p286,45.277
p107,p287,45.000
p107,p288,45.277
p107,p289,46.098
p107,p290,47.434
p107,p291,49.244
p107,p292,51.478
p107,p293,54.083
p107,p294,57.009
p107,p295,60.208
p107,p296,63.640
p107,p297,67.268
p107,p298,71.063
p107,p299,75.000
p107,p300,79.057
p107,p301,58.310
p107,p302,55.902
p107,p303,53.852
p107,p304,52.202
p107,p305,50.990
p107,p306,50.249
p107,p307,50.000
p107,p308,50.249
p107,p309,50.990
p107,p310,52.202
p107,p311,53.852
p107,p312,55.902
p107,p313,58.310
p107,p314,61.033
p107,p315,64.031
p107,p316,67.268
p107,p317,70.711
p107,p318,74.330
p107,p319,78.102
p107,p320,82.006
p107,p321,62.650
p107,p322,60.415
p107,p323,58.523
p107,p324,57.009
p107,p325,55.902
p107,p326,55.227
p107,p327,55.000
p107,p328,55.227
p107,p329,55.902
p107,p330,57.009
p107,p331,58.523
p107,p332,60.415
p107,p333,62.650
p107,p334,65.192
p107,p335,68.007
p107,p336,71.063
p107,p337,74.330
p107,p338,77.782
p107,p339,81.394
p107,p340,85.147
p107,p341,67.082
p107,p342,65.000
p107,p343,63.246
p107,p344,61.847
p107,p345,60.828
p107,p346,60.208
p107,p347,60.000
p107,p348,60.208
p107,p349,60.828
p107,p350,61.847
p107,p351,63.246
p107,p352,65.000
p107,p353,67.082
p107,p354,69.462
p107,p355,72.111
p107,p356,75.000
p107,p357,78.102
p107,p358,81.394
p107,p359,84.853
p107,p360,88.459
p107,p361,71.589
p107,p362,69.642
p107,p363,68.007
p107,p364,66.708
p107,p365,65.765
p107,p366,65.192
p107,p367,65.000
p107,p368,65.192
p107,p369,65.765
p107,p370,66.708
p107,p371,68.007
p107,p372,69.642
p107,p373,71.589
p107,p374,73.824
p107,p375,76.322
p107,p376,79.057
p107,p377,82.006
p107,p378,85.147
p107,p379,88.459
p107,p380,91.924
p107,p381,76.158
p107,p382,74.330
p107,p383,72.801
p107,p384,71.589
p107,p385,70.711
p107,p386,70.178
p107,p387,70.000
p107,p388,70.178
p107,p389,70.711
p107,p390,71.589
p107,p391,72.801
p107,p392,74.330
p107,p393,76.158
p107,p394,78.262
p107,p395,80.623
p107,p396,83.217
p107,p397,86.023
p107,p398,89.022
p107,p399,92.195
p107,p400,95.525
p108,p109,5.000
p108,p110,10.000
p108,p111,15.000
p108,p112,20.000
p108,p113,25.000
p108,p114,30.000
p108,p115,35.000
p108,p116,40.000
p108,p117,45.000
p108,p118,50.000
p108,p119,55.000
p108,p120,60.000
p108,p121,35.355
p108,p122,30.414
p108,p123,25.495
p108,p124,20.616
p108,p125,15.811
p108,p126,11.180
p108,p127,7.071
p108,p128,5.000
p108,p129,7.071
p108,p130,11.180
p108,p131,15.811
p108,p132,20.616
p108,p133,25.495
p108,p134,30.414
p108,p135,35.355
p108,p136,40.311
p108,p137,45.277
p108,p138,50.249
p108,p139,55.227
p108,p140,60.208
p108,p141,36.401
p108,p142,31.623
p108,p143,26.926
p108,p144,22.361
p108,p145,18.028
p108,p146,14.142
p108,p147,11.180
p108,p148,10.000
p108,p149,11.180
p108,p150,14.142
p108,p151,18.028
p108,p152,22.361
p108,p153,26.926
p108,p154,31.623
p108,p155,36.401
p108,p156,41.231
p108,p157,46.098
p108,p158,50.990
p108,p159,55.902
p108,p160,60.828
p108,p161,38.079
p108,p162,33.541
p108,p163,29.155
p108,p164,25.000
p108,p165,21.213
p108,p166,18.028
p108,p167,15.811
p108,p168,15.000
p108,p169,15.811
p108,p170,18.028
p108,p171,21.213
p108,p172,25.000
p108,p173,29.155
p108,p174,33.541
p108,p175,38.079
p108,p176,42.720
p108,p177,47.434
p108,p178,52.202
p108,p179,57.009
p108,p180,61.847
p108,p181,40.311
p108,p182,36.056
p108,p183,32.016
p108,p184,28.284
p108,p185,25.000
p108,p186,22.361
p108,p187,20.616
p108,p188,20.000
p108,p189,20.616
p108,p190,22.361
p108,p191,25.000
p108,p192,28.284
p108,p193,32.016
p108,p194,36.056
p108,p195,40.311
p108,p196,44.721
p108,p197,49.244
p108,p198,53.852
p108,p199,58.523
p108,p200,63.246
p108,p201,43.012
p108,p202,39.051
p108,p203,35.355
p108,p204,32.016
p108,p205,29.155
p108,p206,26.926
p108,p207,25.495
p108,p208,25.000
p108,p209,25.495
p108,p210,26.926
p108,p211,29.155
p108,p212,32.016
p108,p213,35.355
p108,p214,39.051
p108,p215,43.012
p108,p216,47.170
p108,p217,51.478
p108,p218,55.902
p108,p219,60.415
p108,p220,65.000
p108,p221,46.098
p108,p222,42.426
p108,p223,39.051
p108,p224,36.056
p108,p225,33.541
p108,p226,31.623
p108,p227,30.414
p108,p228,30.000
p108,p229,30.414
p108,p230,31.623
p108,p231,33.541
p108,p232,36.056
p108,p233,39.051
p108,p234,42.426
p108,p235,46.098
p108,p236,50.000
p108,p237,54.083
p108,p238,58.310
p108,p239,62.650
p108,p240,67.082
p108,p241,49.497
p108,p242,46.098
p108,p243,43.012
p108,p244,40.311
p108,p245,38.079
p108,p246,36.401
p108,p247,35.355
p108,p248,35.000
p108,p249,35.355
p108,p250,36.401
p108,p251,38.079
p108,p252,40.311
p108,p253,43.012
p108,p254,46.098
p108,p255,49.497
p108,p256,53.151
p108,p257,57.009
p108,p258,61.033
p108,p259,65.192
p108,p260,69.462
p108,p261,53.151
p108,p262,50.000
p108,p263,47.170
p108,p264,44.721
p108,p265,42.720
p108,p266,41.231
p108,p267,40.311
p108,p268,40.000
p108,p269,40.311
p108,p270,41.231
p108,p271,42.720
p108,p272,44.721
p108,p273,47.170
p108,p274,50.000
p108,p275,53.151
p108,p276,56.569
p108,p277,60.208
p108,p278,64.031
p108,p279,68.007
p108,p280,72.111
p108,p281,57.009
p108,p282,54.083
p108,p283,51.478
p108,p284,49.244
p108,p285,47.434
p108,p286,46.098
p108,p287,45.277
p108,p288,45.000
p108,p289,45.277
p108,p290,46.098
p108,p291,47.434
p108,p292,49.244
p108,p293,51.478
p108,p294,54.083
p108,p295,57.009
p108,p296,60.208
p108,p297,63.640
p108,p298,67.268
p108,p299,71.063
p108,p300,75.000
p108,p301,61.033
p108,p302,58.310
p108,p303,55.902
p108,p304,53.852
p108,p305,52.202
p108,p306,50.990
p108,p307,50.249
p108,p308,50.000
p108,p309,50.249
p108,p310,50.990
p108,p311,52.202
p108,p312,53.852
p108,p313,55.902
p108,p314,58.310
p108,p315,61.033
p108,p316,64.031
p108,p317,67.268
p108,p318,70.711
p108,p319,74.330
p108,p320,78.102
p108,p321,65.192
p108,p322,62.650
p108,p323,60.415
p108,p324,58.523
p108,p325,57.009
p108,p326,55.902
p108,p327,55.227
p108,p328,55.000
p108,p329,55.227
p108,p330,55.902
p108,p331,57.009
p108,p332,58.523
p108,p333,60.415
p108,p334,62.650
p108,p335,65.192
p108,p336,68.007
p108,p337,71.063
p108,p338,74.330
p108,p339,77.782
p108,p340,81.394
p108,p341,69.462
p108,p342,67.082
p108,p343,65.000
p108,p344,63.246
p108,p345,61.847
p108,p346,60.828
p108,p347,60.208
p108,p348,60.000
p108,p349,60.208
p108,p350,60.828
p108,p351,61.847
p108,p352,63.246
p108,p353,65.000
p108,p354,67.082
p108,p355,69.462
p108,p356,72.111
p108,p357,75.000
p108,p358,78.102
p108,p359,81.394
p108,p360,84.853
p108,p361,73.824
p108,p362,71.589
p108,p363,69.642
p108,p364,68.007
p108,p365,66.708
p108,p366,65.765
p108,p367,65.192
p108,p368,65.000
p108,p369,65.192
p108,p370,65.765
p108,p371,66.708
p108,p372,68.007
p108,p373,69.642
p108,p374,71.589
p108,p375,73.824
p108,p376,76.322
p108,p377,79.057
p108,p378,82.006
p108,p379,85.147
p108,p380,88.459
p108,p381,78.262
p108,p382,76.158
p108,p383,74.330
p108,p384,72.801
p108,p385,71.589
p108,p386,70.711
p108,p387,70.178
p108,p388,70.000
p108,p389,70.178
p108,p390,70.711
p108,p391,71.589
p108,p392,72.801
p108,p393,74.330
p108,p394,76.158
p108,p395,78.262
p108,p396,80.623
p108,p397,83.217
p108,p398,86.023
p108,p399,89.022
p108,p400,92.195
p109,p110,5.000
p109,p111,10.000
p109,p112,15.000
p109,p113,20.000
p109,p114,25.000
p109,p115,30.000
p109,p116,35.000
p109,p117,40.000
p109,p118,45.000
p109,p119,50.000
p109,p120,55.000
p109,p121,40.311
p109,p122,35.355
p109,p123,30.414
p109,p124,25.495
p109,p125,20.616
p109,p126,15.811
p109,p127,11.180
p109,p128,7.071
p109,p129,5.000
p109,p130,7.071
p109,p131,11.180
p109,p132,15.811
p109,p133,20.616
p109,p134,25.495
p109,p135,30.414
p109,p136,35.355
p109,p137,40.311
p109,p138,45.277
p109,p139,50.249
p109,p140,55.227
p109,p141,41.231
p109,p142,36.401
p109,p143,31.623
p109,p144,26.926
p109,p145,22.361
p109,p146,18.028
p109,p147,14.142
p109,p148,11.180
p109,p149,10.000
p109,p150,11.180
p109,p151,14.142
p109,p152,18.028
p109,p153,22.361
p109,p154,26.926
p109,p155,31.623
p109,p156,36.401
p109,p157,41.231
p109,p158,46.098
p109,p159,50.990
p109,p160,55.902
p109,p161,42.720
p109,p162,38.079
p109,p163,33.541
p109,p164,29.155
p109,p165,25.000
p109,p166,21.213
p109,p167,18.028
p109,p168,15.811
p109,p169,15.000
p109,p170,15.811
p109,p171,18.028
p109,p172,21.213
p109,p173,25.000
p109,p174,29.155
p109,p175,33.541
p109,p176,38.079
p109,p177,42.720
p109,p178,47.434
p109,p179,52.202
p109,p180,57.009
p109,p181,44.721
p109,p182,40.311
p109,p183,36.056
p109,p184,32.016
p109,p185,28.284
p109,p186,25.000
p109,p187,22.361
p109,p188,20.616
p109,p189,20.000
p109,p190,20.616
p109,p191,22.361
p109,p192,25.000
p109,p193,28.284
p109,p194,32.016
p109,p195,36.056
p109,p196,40.311
p109,p197,44.721
p109,p198,49.244
p109,p199,53.852
p109,p200,58.523
p109,p201,47.170
p109,p202,43.012
p109,p203,39.051
p109,p204,35.355
p109,p205,32.016
p109,p206,29.155
p109,p207,26.926
p109,p208,25.495
p109,p209,25.000
p109,p210,25.495
p109,p211,26.926
p109,p212,29.155
p109,p213,32.016
p109,p214,35.355
p109,p215,39.051
p109,p216,43.012
p109,p217,47.170
p109,p218,51.478
p109,p219,55.902
p109,p220,60.415
p109,p221,50.000
p109,p222,46.098
p109,p223,42.426
p109,p224,39.051
p109,p225,36.056
p109,p226,33.541
p109,p227,31.623
p109,p228,30.414
p109,p229,30.000
p109,p230,30.414
p109,p231,31.623
p109,p232,33.541
p109,p233,36.056
p109,p234,39.051
p109,p235,42.426
p109,p236,46.098
p109,p237,50.000
p109,p238,54.083
p109,p239,58.310
p109,p240,62.650
p109,p241,53.151
p109,p242,49.497
p109,p243,46.098
p109,p244,43.012
p109,p245,40.311
p109,p246,38.079
p109,p247,36.401
p109,p248,35.355
p109,p249,35.000
p109,p250,35.355
p109,p251,36.401
p109,p252,38.079
p109,p253,40.311
p109,p254,43.012
p109,p255,46.098
p109,p256,49.497
p109,p257,53.151
p109,p258,57.009
p109,p259,61.033
p109,p260,65.192
p109,p261,56.569
p109,p262,53.151
p109,p263,50.000
p109,p264,47.170
p109,p265,44.721
p109,p266,42.720
p109,p267,41.231
p109,p268,40.311
p109,p269,40.000
p109,p270,40.311
p109,p271,41.231
p109,p272,42.720
p109,p273,44.721
p109,p274,47.170
p109,p275,50.000
p109,p276,53.151
p109,p277,56.569
p109,p278,60.208
p109,p279,64.031
p109,p280,68.007
p109,p281,60.208
p109,p282,57.009
p109,p283,54.083
p109,p284,51.478
p109,p285,49.244
p109,p286,47.434
p109,p287,46.098
p109,p288,45.277
p109,p289,45.000
p109,p290,45.277
p109,p291,46.098
p109,p292,47.434
p109,p293,49.244
p109,p294,51.478
p109,p295,54.083
p109,p296,57.009
p109,p297,60.208
p109,p298,63.640
p109,p299,67.268
p109,p300,71.063
p109,p301,64.031
p109,p302,61.033
p109,p303,58.310
p109,p304,55.902
p109,p305,53.852
p109,p306,52.202
p109,p307,50.990
p109,p308,50.249
p109,p309,50.000
p109,p310,50.249
p109,p311,50.990
p109,p312,52.202
p109,p313,53.852
p109,p314,55.902
p109,p315,58.310
p109,p316,61.033
p109,p317,64.031
p109,p318,67.268
p109,p319,70.711
p109,p320,74.330
p109,p321,68.007
p109,p322,65.192
p109,p323,62.650
p109,p324,60.415
p109,p325,58.523
p109,p326,57.009
p109,p327,55.902
p109,p328,55.227
p109,p329,55.000
p109,p330,55.227
p109,p331,55.902
p109,p332,57.009
p109,p333,58.523
p109,p334,60.415
p109,p335,62.650
p109,p336,65.192
p109,p337,68.007
p109,p338,71.063
p109,p339,74.330
p109,p340,77.782
p109,p341,72.111
p109,p342,69.462
p109,p343,67.082
p109,p344,65.000
p109,p345,63.246
p109,p346,61.847
p109,p347,60.828
p109,p348,60.208
p109,p349,60.000
p109,p350,60.208
p109,p351,60.828
p109,p352,61.847
p109,p353,63.246
p109,p354,65.000
p109,p355,67.082
p109,p356,69.462
p109,p357,72.111
p109,p358,75.000
p109,p359,78.102
p109,p360,81.394
p109,p361,76.322
p109,p362,73.824
p109,p363,71.589
p109,p364,69.642
p109,p365,68.007
p109,p366,66.708
p109,p367,65.765
p109,p368,65.192
p109,p369,65.000
p109,p370,65.192
p109,p371,65.765
p109,p372,66.708
p109,p373,68.007
p109,p374,69.642
p109,p375,71.589
p109,p376,73.824
p109,p377,76.322
p109,p378,79.057
p109,p379,82.006
p109,p380,85.147
p109,p381,80.623
p109,p382,78.262
p109,p383,76.158
p109,p384,74.330
p109,p385,72.801
p109,p386,71.589
p109,p387,70.711
p109,p388,70.178
p109,p389,70.000
p109,p390,70.178
p109,p391,70.711
p109,p392,71.589
p109,p393,72.801
p109,p394,74.330
p109,p395,76.158
p109,p396,78.262
p109,p397,80.623
p109,p398,83.217
p109,p399,86.023
p109,p400,89.022
p110,p111,5.000
p110,p112,10.000
p110,p113,15.000
p110,p114,20.000
p110,p115,25.000
p110,p116,30.000
p110,p117,35.000
p110,p118,40.000
p110,p119,45.000
p110,p120,50.000
p110,p121,45.277
p110,p122,40.311
p110,p123,35.355
p110,p124,30.414
p110,p125,25.495
p110,p126,20.616
p110,p127,15.811
p110,p128,11.180
p110,p129,7.071
p110,p130,5.000
p110,p131,7.071
p110,p132,11.180
p110,p133,15.811
p110,p134,20.616
p110,p135,25.495
p110,p136,30.414
p110,p137,35.355
p110,p138,40.311
p110,p139,45.277
p110,p140,50.249
p110,p141,46.098
p110,p142,41.231
p110,p143,36.401
p110,p144,31.623
p110,p145,26.926
p110,p146,22.361
p110,p147,18.028
p110,p148,14.142
p110,p149,11.180
p110,p150,10.000
p110,p151,11.180
p110,p152,14.142
p110,p153,18.028
p110,p154,22.361
p110,p155,26.926
p110,p156,31.623
p110,p157,36.401
p110,p158,41.231
p110,p159,46.098
p110,p160,50.990
p110,p161,47.434
p110,p162,42.720
p110,p163,38.079
p110,p164,33.541
p110,p165,29.155
p110,p166,25.000
p110,p167,21.213
p110,p168,18.028
p110,p169,15.811
p110,p170,15.000
p110,p171,15.811
p110,p172,18.028
p110,p173,21.213
p110,p174,25.000
p110,p175,29.155
p110,p176,33.541
p110,p177,38.079
p110,p178,42.720
p110,p179,47.434
p110,p180,52.202
p110,p181,49.244
p110,p182,44.721
p110,p183,40.311
p110,p184,36.056
p110,p185,32.016
p110,p186,28.284
p110,p187,25.000
p110,p188,22.361
p110,p189,20.616
p110,p190,20.000
p110,p191,20.616
p110,p192,22.361
p110,p193,25.000
p110,p194,28.284
p110,p195,32.016
p110,p196,36.056
p110,p197,40.311
p110,p198,44.721
p110,p199,49.244
p110,p200,53.852
p110,p201,51.478
p110,p202,47.170
p110,p203,43.012
p110,p204,39.051
p110,p205,35.355
p110,p206,32.016
p110,p207,29.155
p110,p208,26.926
p110,p209,25.495
p110,p210,25.000
p110,p211,25.495
p110,p212,26.926
p110,p213,29.155
p110,p214,32.016
p110,p215,35.355
p110,p216,39.051
p110,p217,43.012
p110,p218,47.170
p110,p219,51.478
p110,p220,55.902
p110,p221,54.083
p110,p222,50.000
p110,p223,46.098
p110,p224,42.426
p110,p225,39.051
p110,p226,36.056
p110,p227,33.541
p110,p228,31.623
p110,p229,30.414
p110,p230,30.000
p110,p231,30.414
p110,p232,31.623
p110,p233,33.541
p110,p234,36.056
p110,p235,39.051
p110,p236,42.426
p110,p237,46.098
p110,p238,50.000
p110,p239,54.083
p110,p240,58.310
p110,p241,57.009
p110,p242,53.151
p110,p243,49.497
p110,p244,46.098
p110,p245,43.012
p110,p246,40.311
p110,p247,38.079
p110,p248,36.401
p110,p249,35.355
p110,p250,35.000
p110,p251,35.355
p110,p252,36.401
p110,p253,38.079
p110,p254,40.311
p110,p255,43.012
p110,p256,46.098
p110,p257,49.497
p110,p258,53.151
p110,p259,57.009
p110,p260,61.033
p110,p261,60.208
p110,p262,56.569
p110,p263,53.151
p110,p264,50.000
p110,p265,47.170
p110,p266,44.721
p110,p267,42.720
p110,p268,41.231
p110,p269,40.311
p110,p270,40.000
p110,p271,40.311
p110,p272,41.231
p110,p273,42.720
p110,p274,44.721
p110,p275,47.170
p110,p276,50.000
p110,p277,53.151
p110,p278,56.569
p110,p279,60.208
p110,p280,64.031
p110,p281,63.640
p110,p282,60.208
p110,p283,57.009
p110,p284,54.083
p110,p285,51.478
p110,p286,49.244
p110,p287,47.434
p110,p288,46.098
p110,p289,45.277
p110,p290,45.000
p110,p291,45.277
p110,p292,46.098
p110,p293,47.434
p110,p294,49.244
p110,p295,51.478
p110,p296,54.083
p110,p297,57.009
p110,p298,60.208
p110,p299,63.640
p110,p300,67.268
p110,p301,67.268
p110,p302,64.031
p110,p303,61.033
p110,p304,58.310
p110,p305,55.902
p110,p306,53.852
p110,p307,52.202
p110,p308,50.990
p110,p309,50.249
p110,p310,50.000
p110,p311,50.249
p110,p312,50.990
p110,p313,52.202
p110,p314,53.852
p110,p315,55.902
p110,p316,58.310
p110,p317,61.033
p110,p318,64.031
p110,p319,67.268
p110,p320,70.711
p110,p321,71.063
p110,p322,68.007
p110,p323,65.192
p110,p324,62.650
p110,p325,60.415
p110,p326,58.523
p110,p327,57.009
p110,p328,55.902
p110,p329,55.227
p110,p330,55.000
p110,p331,55.227
p110,p332,55.902
p110,p333,57.009
p110,p334,58.523
p110,p335,60.415
p110,p336,62.650
p110,p337,65.192
p110,p338,68.007
p110,p339,71.063
p110,p340,74.330
p110,p341,75.000
p110,p342,72.111
p110,p343,69.462
p110,p344,67.082
p110,p345,65.000
p110,p346,63.246
p110,p347,61.847
p110,p348,60.828
p110,p349,60.208
p110,p350,60.000
p110,p351,60.208
p110,p352,60.828
p110,p353,61.847
